height,valset,timestamp
9051,941684e445aa20dff723590a621fc2f6b28f6441,2022-11-12 03:15:04
9087,9421dc65a07569983a19d9b7e22ab91e1f75a47a,2022-11-12 03:18:05
9123,70e889e6f4596aa9d97b94cab22cbe61266e4832,2022-11-12 03:21:02
9158,ef92c384d214d34af0242eb38547411b5cd0b324,2022-11-12 03:27:06
9230,cae07a794ae978db4e3b1a1fd4f841eabde5eb5b,2022-11-12 03:30:08
9266,bec3c371c055d377ee70a78e02b62ae113b38ac6,2022-11-12 03:33:10
9302,67b0cb656f8815eefa89f7ce1cf46edeb43b017e,2022-11-12 03:36:11
9338,df0476fbc052fb6cf5666c3dd8e2982eabb9d264,2022-11-12 03:39:13
9374,a94ab0d1d11da206443fa68b65ed97e8b3a3f6b0,2022-11-12 03:45:06
9444,188efb44663e01d7ca40b98378bca95c1e15478e,2022-11-12 03:48:08
9480,2a90a6a4130fa49e86b818793ee94a952f2410ca,2022-11-12 03:51:10
9516,3ea247e887f37bf5cbf6b9963ddd58c19bbbf25a,2022-11-12 03:54:11
9552,6430d44f554d06b1397f03ca39ec8fbc0b87d70d,2022-11-12 03:57:13
9588,cf896505d2b861d2c7b95c9c2a4301f19353e9fd,2022-11-12 04:00:10
9623,dc943b4f5d3ec1ca48beee7842dcd554a21f0b45,2022-11-12 04:06:13
9695,6663d16e99683137f6f898be1a60f615c0e8a6c9,2022-11-12 04:09:15
9731,43aa76bca7b640e9d0edc2cecffe0b666e9292d3,2022-11-12 04:12:17
9767,61e8b9b3164e91f2dc3c85566e0f7d521f3c6d1b,2022-11-12 04:15:19
9803,5448c89eef34fef00a292f45697f2c9e329481a9,2022-11-12 04:18:20
9839,0a3388c48bdb823e96ee3bf113c61d9d035389d4,2022-11-12 04:21:22
9853,204c4271ee54b4b011162db4e8110706ca371450,2022-11-12 04:20:01
9875,1c05ff4e4b435d667fa5bdb9181b0430ac50e8b7,2022-11-12 04:27:26
9947,99533d19322f58dbb3eaf6d3ab155296562fbf47,2022-11-12 04:30:08
9979,8d82d5b14976dca986b526400500ce8474aa3cc1,2022-11-12 04:30:28
9983,6bfafc4106110e03f481fcf76c2642e8bb241dc3,2022-11-12 04:33:30
10019,92f3cdbc2ec60d251d6873019be50564734a8e66,2022-11-12 04:36:32
10055,57687c8e8efb9a1cf74d3fc6db71b7d5e02eba37,2022-11-12 04:39:34
10091,ac2fa4c09368831b436e69fd7b57a7f086413f99,2022-11-12 04:39:44
10093,f2539742d0875fcc95dcf55d1537884cd807691b,2022-11-12 04:42:35
10127,effe2a023b3a4a3587c362f3571d292e58402341,2022-11-12 04:44:06
10145,f37c4eb2ca337b79157214196f150eb118ebf730,2022-11-12 04:48:34
10198,1d46269bc6a920b59160496e8b9fd59be5a3daa0,2022-11-12 04:51:36
10234,a6776fcdf1d951a7ab48acd2bb9811f6d8f37dea,2022-11-12 04:54:38
10270,6e93a8d96827521923d96cfc9b4a1752f55dd65a,2022-11-12 04:57:39
10306,0464985142afe1050413028b50613f1465fe1951,2022-11-12 05:00:41
10342,c3701f634e685df49a8984da72499da1c30b1534,2022-11-12 05:03:43
10378,29a17a4dfc07dfce22a0174152200099383f4718,2022-11-12 05:06:45
10414,5732907242289d2681cf4e87cfe1828d5086c8a5,2022-11-12 05:09:47
10450,ee7a23d5c3fd85abcb04bbc570c2ed5a79c23683,2022-11-12 05:15:50
10522,4eb9d7cb7f3aa39000e5c59561ef01009e3fed4c,2022-11-12 05:18:57
10559,600a1857823178613680c7f9a348faebf4ead64f,2022-11-12 05:21:53
10594,03823270ea61dc6be7116336595d06e83052da4c,2022-11-12 05:24:55
10630,d4d16ea26ac4dfc17e340c566b1e7909a60385e1,2022-11-12 05:27:57
10666,73b2a7af7c0fb759ba1837c7fcf923e8e2a7543f,2022-11-12 05:30:59
10702,48b9e72fe9541a605060a979aefa508fbfc9bd05,2022-11-12 05:37:02
10774,67be158f34f9acdd0bb6d52b7daec96b327f8b19,2022-11-12 05:39:29
10803,73584b4793d9bcf30da0a2a119f448320de63415,2022-11-12 05:40:04
10810,d22731af646808373a090a2f52352e80e2f5518c,2022-11-12 05:43:06
10846,f85db972d9d9d5389de11241cc1c8a9a3190976e,2022-11-12 05:46:07
10882,287562dfea31bce6ba3da05cc2c978be5b91c60e,2022-11-12 05:49:09
10918,a4e33dcde0a8347e11029e98649e8b35e750a961,2022-11-12 05:52:11
10954,9746f19bfa18797b1b22d9db730194ed1d21b1dc,2022-11-12 05:58:14
11026,a9f2c7ec3463eeaa4b870d43934c0dc65d2de942,2022-11-12 06:01:17
11062,610c08fa1d70bb978090c6f575f0c5999ff22797,2022-11-12 06:04:13
11097,7fa32274ce3eef7b693660abb9ecb51eef1eb3f0,2022-11-12 06:07:15
11133,6e33c718062b22c78d56c6fa21c334896f981231,2022-11-12 06:10:17
11169,5504fd42fff3865e30ebd07a3c1b9d7a9559fc22,2022-11-12 06:13:19
11205,7cddad6610286f88bb53d8b75dfcd57065452cc9,2022-11-12 06:19:22
11277,74b311cdc31b6ab05fd79eaba156662ab41e2592,2022-11-12 06:22:23
11313,53dd3a0e45a05e63e252b8d4e31f40e04f9cbef5,2022-11-12 06:25:25
11349,979c09794903cd644bf49977fe44940e79430c4a,2022-11-12 06:28:28
11385,c58f0444a459a905ad3b93876c4a578fdaaf3e1c,2022-11-12 06:31:30
11421,9357399dbbf23500858f14aea1486448653bed57,2022-11-12 06:34:32
11457,fc9d0413d011d7be1175b0db0bdbc1e9d59c0b95,2022-11-12 06:40:30
11528,78062f243dea3d3eb1b1c7089d4d2ac859f0aad8,2022-11-12 06:43:32
11564,439b76f8a4bf40d1e5b66b48cb244a4111922eea,2022-11-12 06:46:34
11600,4b474c4c9cd2656a7965ac1ce12be86769779625,2022-11-12 06:49:35
11636,e60fd07c2e38ddbbadf6114692049445ed03d671,2022-11-12 06:51:26
11658,bee3760a17eb54ead1ba079c6c28d197ec755995,2022-11-12 06:52:37
11672,8987f06ad190cf530c9d3a5d849e1bdde6822c19,2022-11-12 06:55:39
11708,86f981bfc042efe13f1502ccf1c5ee90bd9af7fa,2022-11-12 07:01:43
11780,8d167763c9f37156f988d35b9f6477f0452b037d,2022-11-12 07:04:44
11816,2f821706ab6ea9fd3fcad4b18c2a795edb776b26,2022-11-12 07:07:46
11852,0d8f783d900e0f5c961cdced712a1863c52109c4,2022-11-12 07:10:53
11889,0399e9130ce791876b493ec06a08b6171f3f4b97,2022-11-12 07:13:50
11924,654d88a3b5c367a347cc58b0b482be0af0683ad9,2022-11-12 07:16:52
11960,a772c1f5793a74dc4ab38d54c674f1dd164856fc,2022-11-12 07:22:55
12032,2231e65141638880f3c307017bee51f0ca378dab,2022-11-12 07:25:52
12067,8b8c14941ac0cb07fa61b63371fa7da9dfb04357,2022-11-12 07:28:55
12103,718d137abf6c509ad979016d170a9f2964f01733,2022-11-12 07:31:58
12139,8e025ade04e1b15125a1f53820364867d5e989be,2022-11-12 07:35:01
12142,cb033295c508d1f9383261e78fc06d0e0aac8c20,2022-11-12 07:32:44
12175,4cfb93ac3bc1d6f3d20cf58d14ff31cf4cafcde4,2022-11-12 07:38:03
12211,ad0b43da316ae9bd38630356aa3ffb00a413eec4,2022-11-12 07:44:07
12283,8eb02579b4e1d2c29460edc1a5e232430d27bbb7,2022-11-12 07:47:09
12319,571070080fcc7993c86b79b6199779fba37a70a2,2022-11-12 07:50:10
12355,4020f4b4d77d6f052a4c683d51a16b7257f6b0f1,2022-11-12 07:53:12
12391,d9c8186f0107e75bc88e657c410e07f1697f2105,2022-11-12 07:56:14
12427,fbccdad10f8d6fb07a4e505f78555d9828f85390,2022-11-12 07:57:34
12443,95be3a9135256ee5c4a672e129ca00f845e18907,2022-11-12 07:59:15
12463,74314f265f7c8bbea6d6adacfd3b6605b9a1e54d,2022-11-12 08:05:14
12534,44579953759077181830e571365638459e953150,2022-11-12 08:08:15
12570,649ce8ea85131276ad9cac9c8c2765c50b23e020,2022-11-12 08:11:17
12606,a62b3e6d6c9413cabf46287155081bbf43e2641f,2022-11-12 08:14:19
12642,1e58773f0d6ca51d93db973ba50fa6078010d20b,2022-11-12 08:17:21
12678,adfb14d9876e450b851e3e73e90ed7aadc091210,2022-11-12 08:20:22
12714,4c8a112f50b5c07103a5cf8b3b5094ea4035f28a,2022-11-12 08:25:10
12771,54495a28883ea9d1f9f3be0bb31f4eca6218fd75,2022-11-12 08:26:26
12786,0439c50d882eb850c68f5dd683a5c0e405449889,2022-11-12 08:29:28
12822,bb97a1a318ee9af06c577a8cf8696cb82e34bbb3,2022-11-12 08:32:30
12858,930f4b328c6ea7fac4c9baa6a9debd466a11a6df,2022-11-12 08:35:31
12894,53a1364a0552cfa2db4883b1499b540dec279b0d,2022-11-12 08:38:28
12929,db69aec75ba5ce4a5bde79ce27b97c224f41d32a,2022-11-12 08:41:30
12965,2a9a8df83279cd7f7ff4585823ffe8219fde5299,2022-11-12 08:47:33
13037,fc90974efd869119573893f7666e4133a36c72d9,2022-11-12 08:50:40
13074,cbb0a1daf102a858ecfd537334066e820a3394a9,2022-11-12 08:53:41
13110,b436053b135ded07ad9271edfe453a4db41efa35,2022-11-12 08:56:43
13146,32fb1cd627eba0c71549cf382b3815b52c79893e,2022-11-12 08:59:45
13182,2561ef085584761abf9d6acf453b5d270405cc1d,2022-11-12 09:02:47
13218,211cfa1eb956ebc25ec424c4b38e97720157e0de,2022-11-12 09:08:45
13289,2fc5b628423e2ed7d217d66157c7f383adfc7c30,2022-11-12 09:11:47
13325,63d82b9015c7ff77d13ee46901439886a713560a,2022-11-12 09:14:49
13361,d217fed89a9dcf9e8dc0f2ca15821f1ff8ab7bbc,2022-11-12 09:17:50
13397,ff72da85f04e6f32ceda779835f28c09f1204807,2022-11-12 09:20:52
13433,73214722f33bbb6a0f339d0889108ceda9c792dd,2022-11-12 09:23:54
13469,d96c7d000c87bc48e356e21cb83981b55c6159ef,2022-11-12 09:29:58
13541,05fd5c832f3200c3d2113ff6305e2edc45b8280a,2022-11-12 09:32:55
13576,f9f2156912c81b5568e4df83f12bec0842c4a3a7,2022-11-12 09:35:57
13612,7a79f94a6310204e2d7fbf9361d5518108059409,2022-11-12 09:39:03
13649,5b67f4ae1e4afaa79200140d67c36890f8f05681,2022-11-12 09:42:05
13685,9b51cf2809d3f67fff3bcd34c9039778e4325ed1,2022-11-12 09:45:07
13721,6e200b395768b8d39fb0ee8f8c125eec2e319205,2022-11-12 09:51:10
13793,1949e4762d56d73efbb81d54cd2f9ce930960d9f,2022-11-12 09:54:12
13829,d74aeb6c0f7dcceacb4b5946b21cb682698898c7,2022-11-12 09:57:13
13865,d1b7cde9ed042b3416e70d3217446888eaf4513a,2022-11-12 10:00:15
13901,281386e40c830796ebf038eba7f8130c4fb8bbd6,2022-11-12 10:03:17
13937,49e86c3e2006f3531a1c586449f99004fd1cd107,2022-11-12 10:06:19
13973,0eedf94ed868ec8f96a443ecd190b757dcbe1385,2022-11-12 10:12:17
14044,cbefa07793922ef2a5292f7106fe0cdfae21a703,2022-11-12 10:14:38
14072,07ba0e2c88302b41c5de5e382c81c45e24a5c3a3,2022-11-12 10:15:18
14080,4c01e95fc054294b47d95b1ef7809fc6208a24e8,2022-11-12 10:18:20
14116,ff446663e419e33c45a510ac3eddc2ccfa86f25a,2022-11-12 10:21:22
14152,7cb9549d309a2bb41163db46edeef8d1e6d81777,2022-11-12 10:24:23
14175,5a8b0fa34fe3c05604a9d9e5f93cabf2def529df,2022-11-12 10:23:48
14188,5df61496a690f6956d0d9d8651e49828b52bfa6c,2022-11-12 10:27:26
14224,bf023f73c98e2ab30b2c6e011c555ea522acb684,2022-11-12 10:33:29
14296,faa4a8a13da16efa449d433c78604112ae48460d,2022-11-12 10:36:36
14333,03b8405ff0241faf18bd102189f8cf0a8e6df0b4,2022-11-12 10:39:32
14368,dde88015cbfd9cae9723812a2e00e13f69b22d43,2022-11-12 10:42:34
14404,f87a4c9bf6ae8c37984b8f294537652c43fb235d,2022-11-12 10:45:36
14440,9fd08cdf6d383e9a019875150a4ff6f3d2d74a1a,2022-11-12 10:48:37
14476,4b401f538ec44522af1f9ae84e5c9ccaaa06c605,2022-11-12 10:54:41
14548,f34470fe7cc65fd427293d88a680da5c9fbadd87,2022-11-12 10:57:42
14584,df70820eb1bcb6782bea9432c9cc3179c7d9f1a8,2022-11-12 11:00:44
14620,b27a0f42673be7830bd2244bec31bed5b6844945,2022-11-12 11:03:46
14656,e6d98e4c4fdea9f25596cf14a132791e35f2d0d9,2022-11-12 11:06:47
14692,87c01096d10cfac93ff165e4ace16c3454056c0c,2022-11-12 11:09:49
14728,68f1db6ffad43336936c7e95fc008f31d445dfbb,2022-11-12 11:15:47
14799,104b824d0db1464634727497e83f6b38419b66b3,2022-11-12 11:18:49
14835,aff0627c0445cc3d1f5cd49bd25636c81bdba10c,2022-11-12 11:21:51
14871,f66a54ddb6e398a1b3d9991a082bc3eb94624e0d,2022-11-12 11:24:52
14907,47617b58845311d9a8706ec7dfd410b35029e2fa,2022-11-12 11:27:55
14943,69579670e806a134086b3a8ceeb8350d491aa1b5,2022-11-12 11:30:56
14979,4fd718d8d8ba19433acb53f0a7ce8b1cc5f2e8eb,2022-11-12 11:37:00
15051,368c555bcdf3545671e30ce18f479739a7e4c034,2022-11-12 11:40:01
15087,2231f1ea31bb779846c3a90907f6b058b09b8848,2022-11-12 11:43:03
15123,bd10702327be780390d0842e90d4630553ef913a,2022-11-12 11:46:05
15159,f5efcf51244180781ca8d41451d38e3ba5222a33,2022-11-12 11:49:06
15195,e91161606fd39bfeab6eb8dd0d39bd7682d2e37d,2022-11-12 11:52:08
15231,2d99f744facd398d043bcfac9161c9b73f22cb79,2022-11-12 11:58:11
15303,7aa6ab759eeebc16289cd04096411e68e7691bfa,2022-11-12 12:01:13
15339,5b332c9c57365393389f726bcd0067605d4802ff,2022-11-12 12:04:15
15375,1ecc00d565fce26989dbdfd688233e0e5f740980,2022-11-12 12:06:01
15396,2a99e69192aa58237fbb6de46062343d90d296ea,2022-11-12 12:07:16
15411,71f629ea3e81dcb027f03d0631cf3ef0de1b719b,2022-11-12 12:10:18
15447,ae38c205d58f7272073b38f0b06ea57357d8d72a,2022-11-12 12:10:43
15452,c394976454f3b5def876b32d9f2ea48d838d7986,2022-11-12 12:13:20
15483,9a429467421bdf6e2633715a2e492c8e0f9e635c,2022-11-12 12:19:23
15555,8ecf33f535794be30248a34e422e57e05333de4b,2022-11-12 12:22:25
15591,8b1e4c8dd92feb53db3a43c0dae744398c35205a,2022-11-12 12:25:27
15627,5d0aae927f230f1227e2aee175478d3f3cb4a8e4,2022-11-12 12:28:29
15663,efd4cd422f5eed053782fc75e81060d9a05398f3,2022-11-12 12:31:31
15699,46ef386289e86377aef66170f1102c45b054c83d,2022-11-12 12:34:33
15735,d9e0fd515e85ede335be36ea26406e56c2eba018,2022-11-12 12:37:34
15771,52407ae3187557da6bb81efc59e38a2bb692a93b,2022-11-12 12:43:32
15842,94cee3b89a58bba8ba743a8d0879d664b454a9d5,2022-11-12 12:46:34
15878,d29649277d6f2153db0d0dcf10118e5f42939233,2022-11-12 12:49:36
15914,5896371fc115b2915b8e7e6588b19bbdb06562f9,2022-11-12 12:52:37
15950,559c7c91ffbac7d76765e49d4c2c230e9da0da63,2022-11-12 12:55:39
15986,9d3bce762398b1fe04e5c4bcb986aabe40f9d61a,2022-11-12 12:58:41
16022,8920982467e0c29257852369e1c8675ffd59d52c,2022-11-12 13:04:44
16094,165dbee7c655f4fdfd24a0b2c4103cded98c346d,2022-11-12 13:07:46
16130,3d1e3e643a1f5d7e649320d320d462d682ede8d1,2022-11-12 13:10:48
16166,ade88c614e84762782b4478a62cf2d86ada9205e,2022-11-12 13:13:50
16202,c79b5896aa0cbde2788e32a70d922e70b4a70aff,2022-11-12 13:16:51
16238,d4dbb9b3a4e2f86951f0c26c7824e90d281614e4,2022-11-12 13:22:55
16310,4d12cda1c384227f998d13d27c05bc609072ecfc,2022-11-12 13:25:56
16346,9da0fdccc1d00f892954f387eeb1fd549bc46095,2022-11-12 13:28:53
16381,72f4edcdc85080ac187fb9aeefcae62b65a5b270,2022-11-12 13:32:00
16418,2d1c00e374cf837974fcf4fb443d007311fa9090,2022-11-12 13:35:02
16454,725f3ff9e8e399db8d63a8308e5d73bbc2476e9d,2022-11-12 13:41:05
16526,d3e40db152b1176c9656f8b139de6c00a48eec32,2022-11-12 13:44:07
16562,a057deb4b3c27ae0fce61aa3fc3040b40288ec47,2022-11-12 13:47:09
16598,85181dffbafb554003a7e2001853bf20a476363b,2022-11-12 13:48:19
16612,ba50dc6c51ed3e519b19755cff4282e5fbf2ebe4,2022-11-12 13:48:24
16613,b3caece13208b8e30cb1199ec91a50c4cfd9183a,2022-11-12 13:48:29
16614,e5ab32a24e2300309ba67c7db58780ad71d54312,2022-11-12 13:48:34
16615,ab2842a92b6d57ec1406dc054188da2e637f81e0,2022-11-12 13:50:10
16634,aebc24bb91bd640c76e4ae4b627674660bc518b5,2022-11-12 13:52:11
16658,883fcb7536634a4fcf66dd1844115ca5330ff870,2022-11-12 13:52:27
16661,7a4f208544db352e71eb9a6122c8a5c769fa2034,2022-11-12 13:52:32
16662,52628cbaed10b0efa2b6ed959fa6a1802136b129,2022-11-12 13:52:37
16663,f8cb6012cdd5ce0db00efcabc8ec6143252a13d4,2022-11-12 13:53:12
16670,be203fe2222da5164467fe9c1059c453329e0b5d,2022-11-12 13:59:15
16742,c5c0432244971cbd080ddfbddd3de4cf70405968,2022-11-12 14:02:12
16777,61dd0155b0dd304ba523c31bfd80f1df779d31d9,2022-11-12 14:05:13
16813,1e49cc43e3212d36e8c9bcffbf69c9ca1b8a168b,2022-11-12 14:08:15
16849,ba0a51ee0906531e41c63d181791e6e47e91bbb3,2022-11-12 14:14:18
16921,8b045f27eded8741abf557da8e8136c2dc76fbda,2022-11-12 14:17:20
16957,b540ef925f290299b268e79c9e7380c9351af06e,2022-11-12 14:20:22
16993,71e49125c22d9001273a98e60a78693e29e9e217,2022-11-12 14:23:23
17029,9ae009028ae919cc1f6662af6f6e6ee143e676c0,2022-11-12 14:26:25
17065,85cf890dca8deb6ed3c1f75cf98c1f1a8aad885d,2022-11-12 14:32:29
17137,8a56dfdefcf5b07e9000fd53172529dec20d74b5,2022-11-12 14:35:20
17172,274112e94c7a87285c8e76b45efd27b00b2e003d,2022-11-12 14:38:27
17208,5eced6d534e2d161a8e6e71dd8e55bdc72535a0e,2022-11-12 14:41:34
17245,7b2329e49080aaf9c30d5eb3d3561a73418ea969,2022-11-12 14:44:35
